theme;block;globalBlockHeight;element_id;total_elements;elementHeight;elementWidth;x_orig;y_orig;x_end;y_end;rap_size;type
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_335d2fc97cbe;31;0.0625001266598701;10.875;20.906249936670065;26.281249936670065;31.781249936670065;26.343750063329935;173.99964737963623;shape
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_852b06050cff;31;0.0625001266598701;10.875;48.15624993667007;26.281249936670065;59.03124993667007;26.343750063329935;173.99964737963623;shape
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_1305ba362de1;31;1.5;18.25;56.125;27.5;74.375;29.0;12.166666666666666;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_216dd2a99a53;31;2.375;16.9375;56.125;23.5625;73.0625;25.9375;7.131578947368421;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_efee2afe8db9;31;1.0;6.25;45.4375;27.9375;51.6875;28.9375;6.25;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_e474d0537173;31;1.0;6.25;45.4375;25.8125;51.6875;26.8125;6.25;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_58a8bec7cce2;31;1.0;6.25;45.4375;23.6875;51.6875;24.6875;6.25;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_7376f56d86d1;31;1.0;7.5;36.1875;27.9375;43.6875;28.9375;7.5;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_e25d5d25c560;31;1.0;7.5;36.1875;25.8125;43.6875;26.8125;7.5;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_b388ee861182;31;1.0;7.5;36.1875;23.6875;43.6875;24.6875;7.5;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_bd0666010d96;31;1.0;7.5;28.25;27.9375;35.75;28.9375;7.5;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_f33a704b888a;31;1.0;7.5;28.25;25.8125;35.75;26.8125;7.5;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_998a288616a4;31;1.0;7.5;28.25;23.6875;35.75;24.6875;7.5;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_5c999bb4f3c4;31;1.1875;10.3125;15.0625;25.875;25.375;27.0625;8.68421052631579;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_c70365395754;31;2.1875;8.4375;5.625;25.375;14.0625;27.5625;3.857142857142857;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_d3ba4f11659e;31;2.125;13.5625;61.125;15.875;74.6875;18.0;6.382352941176471;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_ac5cbdda5c4f;31;2.125;13.5625;61.125;13.125;74.6875;15.25;6.382352941176471;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_39b1e1da04f4;31;2.125;13.5625;61.125;10.375;74.6875;12.5;6.382352941176471;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_ef9fe6b4aa32;31;2.125;13.5625;61.125;7.625;74.6875;9.75;6.382352941176471;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_e3cd4d7afd21;31;2.125;13.5625;5.625;15.875;19.1875;18.0;6.382352941176471;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_0ff6e78b3224;31;2.125;13.5625;5.625;13.125;19.1875;15.25;6.382352941176471;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_9008c5ac209a;31;2.125;13.5625;5.625;10.375;19.1875;12.5;6.382352941176471;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_3048c8decda7;31;2.125;13.5625;5.625;7.625;19.1875;9.75;6.382352941176471;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_19a64a231eee;31;0.0625;80.0;-0.0625;4.5625;79.9375;4.625;1280.0;shape
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_5518b33d77ab;31;1.0;202.5625;-61.3125;1.8125;141.25;2.8125;202.5625;text
nessa-blocks;multiple_links_with_images_and_call_to_action.json;550.0;element_id_eadf5d3be56f;31;0.0625;80.0;-0.0625;0.0;79.9375;0.0625;1280.0;shape
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_e8152ab68f34;21;3.125;11.875;5.625;81.875;17.5;85.0;3.8;button
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_dd30aa58276c;21;35.25;32.3125;42.0625;52.25;74.375;87.5;0.9166666666666666;image
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_591b77041756;21;3.125;11.875;42.0625;35.3125;53.9375;38.4375;3.8;button
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_a7697584c96a;21;35.25;31.25;5.625;5.6875;36.875;40.9375;0.8865248226950354;image
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_29c41078ce4b;21;46.5625;80.0;0.0;46.5625;80.0;93.125;1.7181208053691275;shape
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_1d5593ae3ecb;21;1.1875;12.584868431091309;24.46830368041992;83.375;37.05317211151123;84.5625;10.597783941971628;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_3a3f819fabd9;21;1.0;12.625;24.43749618530273;81.875;37.062496185302734;82.875;12.625;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_4e340bf34c72;21;4.75;32.3125;5.625;72.5;37.9375;77.25;6.802631578947368;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_a3f946fae8ea;21;1.0;32.3125;5.625;70.8125;37.9375;71.8125;32.3125;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_46f0de70e996;21;4.875;32.3125;5.625;60.625;37.9375;65.5;6.628205128205129;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_8a4939efdcef;21;1.1875;33.125;5.625;55.3125;38.75;56.5;27.894736842105264;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_2e6c887e5b6e;21;2.0;32.3125;5.625;52.3125;37.9375;54.3125;16.15625;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_5b071e6dce9d;21;46.5625;0.0625;71.0;46.5625;71.0625;93.125;0.0013422818791946308;shape
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_e86c1194fb55;21;1.1875;12.584868431091309;60.90580368041992;36.8125;73.49067211151123;38.0;10.597783941971628;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_3e332e03c73c;21;1.0;12.584868431091309;60.90580368041992;35.3125;73.49067211151123;36.3125;12.584868431091309;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_05c5b9259795;21;4.75;32.3125;42.0625;25.9375;74.375;30.6875;6.802631578947368;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_5736ceaf90c9;21;1.0;32.3125;42.0625;24.25;74.375;25.25;32.3125;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_d408228d9b3a;21;4.875;32.3125;42.0625;14.0625;74.375;18.9375;6.628205128205129;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_b7c6bcb1d0aa;21;1.1875;32.3125;42.0625;8.75;74.375;9.9375;27.210526315789473;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_80dee2a4a3e1;21;2.0;32.3125;42.0625;5.75;74.375;7.75;16.15625;text
nessa-blocks;2_flipping_cards_with.json;1490.0;element_id_496cfa60d11e;21;46.5625;0.0625;33.5;0.0;33.5625;46.5625;0.0013422818791946308;shape
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_241cfa9913c6;23;9.75;7.0625;36.5;33.0625;43.5625;42.8125;0.7243589743589743;image
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_a87e68fe76f6;23;0.9625000953674316;0.4124999642372131;59.32500261068344;37.42499995231629;59.737502574920654;38.38750004768372;0.4285713489511317;vector
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_3c263098d85b;23;0.9625000953674316;0.962499976158142;61.11250269412994;37.42499995231629;62.07500267028808;38.38750004768372;0.9999998761462048;vector
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_30ca07344d26;23;0.962499976158142;0.7562499046325684;63.31250262260437;37.49374997615814;64.06875252723694;38.456249952316284;0.7857142060939791;vector
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_998f4e6ec224;23;0.8250001668930054;0.962499737739563;65.23750269412994;37.49374997615814;66.2000024318695;38.31875014305115;1.1666661127650293;vector
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_1a9534aaf96e;23;0.0625;68.75;5.625;29.375;74.375;29.4375;1100.0;shape
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_ffd892d6e7ae;23;0.0625;18.75;30.625;37.9375;49.375;38.0;300.0;shape
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_efdb3996c625;23;1.5625;15.875;5.625;37.375;21.5;38.9375;10.16;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_cabf142aac21;23;3.25;10.9375;63.4375;22.5625;74.375;25.8125;3.3653846153846154;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_41a0de1c48d6;23;2.625;2.625;59.875;22.1875;62.5;24.8125;1.0;vector
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_36eea1bfb5d7;23;1.1875;1.875;60.25;22.875;62.125;24.0625;1.5789473684210527;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_746017c80f06;23;1.625;10.9375;45.625;22.6875;56.5625;24.3125;6.730769230769231;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_b4f3c35c8542;23;2.625;2.625;42.0625;22.1875;44.6875;24.8125;1.0;vector
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_30e26a6aae62;23;1.1875;1.875;42.4375;22.875;44.3125;24.0625;1.5789473684210527;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_1520bc995b51;23;1.625;10.9375;27.375;22.6875;38.3125;24.3125;6.730769230769231;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_0d8ca7e4b9b4;23;2.625;2.625;23.875;22.1875;26.5;24.8125;1.0;vector
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_782e7aeb11f5;23;1.1875;1.875;24.25;22.875;26.125;24.0625;1.5789473684210527;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_ca3ac5263616;23;1.625;10.9375;9.1875;22.6875;20.125;24.3125;6.730769230769231;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_7ab7baa00fce;23;2.625;2.625;5.625;22.1875;8.25;24.8125;1.0;vector
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_170e31862bb8;23;1.1875;1.875;6.0;22.875;7.875;24.0625;1.5789473684210527;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_c995d94565c8;23;1.8125;34.375;22.8125;16.625;57.1875;18.4375;18.96551724137931;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_5b0c0fd0b486;23;2.0;48.6875;15.6875;11.0;64.375;13.0;24.34375;text
nessa-blocks;text_with_numerals_with_title_and_image.json;750.0;element_id_b1bd139a3a6f;23;5.5;50.875;14.5625;5.3125;65.4375;10.8125;9.25;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_61dd3c71a752;37;3.125;11.875;31.3125;115.25;43.1875;118.375;3.8;button
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_148cf9cdc6df;37;15.0;10.3125;5.625;100.875;15.9375;115.875;0.6875;image
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_96f018a44bfa;37;3.125;11.875;5.625;86.3125;17.5;89.4375;3.8;button
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_a79ed9a64940;37;15.0;10.3125;52.5;71.9375;62.8125;86.9375;0.6875;image
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_ef785908d7fc;37;3.125;11.875;31.3125;57.5;43.1875;60.625;3.8;button
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_3a4d94876923;37;15.0;10.3125;5.625;43.125;15.9375;58.125;0.6875;image
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_8803b5686f73;37;3.125;11.875;5.625;28.5625;17.5;31.6875;3.8;button
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_c7eaeaa89199;37;15.0;10.3125;52.5;14.1875;62.8125;29.1875;0.6875;image
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_701c570f2358;37;20.0;14.375;13.125;98.375;27.5;118.375;0.71875;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_55f8391a32b3;37;1.0;7.5;17.9375;102.125;25.4375;103.125;7.5;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_699b8f9d8ed4;37;5.9375;7.5;17.9375;107.9375;25.4375;113.875;1.263157894736842;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_dd9d7c0d850a;37;4.875;43.0625;31.3125;106.1875;74.375;111.0625;8.833333333333334;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_a4cf842d399b;37;0.0625;68.75;5.625;103.6875;74.375;103.75;1100.0;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_7371b2f445bf;37;3.25;43.0625;31.3125;98.1875;74.375;101.4375;13.25;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_875e86de10f5;37;0.0625;68.75;5.625;95.6875;74.375;95.75;1100.0;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_6a8e78284c35;37;20.0;14.375;60.0;69.4375;74.375;89.4375;0.71875;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_917c8593c1ba;37;1.0;7.5;64.8125;73.1875;72.3125;74.1875;7.5;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_d528238f7f5a;37;5.9375;7.5;64.8125;79.0;72.3125;84.9375;1.263157894736842;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_5dd299661b16;37;4.875;43.0625;5.625;77.4375;48.6875;82.3125;8.833333333333334;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_4799c3adaae4;37;0.0625;68.75;5.625;74.875;74.375;74.9375;1100.0;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_2e7d6e55090f;37;3.25;43.0625;5.625;69.375;48.6875;72.625;13.25;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_8ebb7843bda6;37;0.0625;68.75;5.625;66.875;74.375;66.9375;1100.0;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_8a664c30b2cb;37;20.0;14.375;13.125;40.625;27.5;60.625;0.71875;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_aa60867055a2;37;5.9375;7.5;17.9375;50.1875;25.4375;56.125;1.263157894736842;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_5698b0b43133;37;1.0;7.5;17.9375;44.375;25.4375;45.375;7.5;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_777476ef6c0e;37;4.875;43.0625;31.3125;48.4375;74.375;53.3125;8.833333333333334;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_88dfa4eaf90d;37;0.0625;68.75;5.625;45.9375;74.375;46.0;1100.0;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_08179c274896;37;3.25;43.0625;31.3125;40.4375;74.375;43.6875;13.25;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_d56a1f9a78de;37;0.0625;68.75;5.625;37.9375;74.375;38.0;1100.0;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_be628cba49cb;37;20.0;14.375;60.0;11.6875;74.375;31.6875;0.71875;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_49d05691d02b;37;5.9375;7.5;64.8125;21.25;72.3125;27.1875;1.263157894736842;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_016f94aab629;37;1.0;7.5;64.8125;15.4375;72.3125;16.4375;7.5;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_e4b78e7d5c7e;37;4.875;43.0625;5.625;19.6875;48.6875;24.5625;8.833333333333334;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_6d7afdd033c7;37;0.0625;68.75;5.625;17.125;74.375;17.1875;1100.0;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_900c4528cb2f;37;3.25;43.0625;5.625;11.625;48.6875;14.875;13.25;text
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_0d88da6e808b;37;0.0625;68.75;5.625;9.125;74.375;9.1875;1100.0;shape
nessa-blocks;listing_with_flipping_images_and_cta.json;1984.0;element_id_ad8db412880e;37;1.4375;27.625;5.625;5.625;33.25;7.0625;19.217391304347824;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_f4b75b8ad118;12;30.5625;20.375;29.8125;4.4375;50.1875;35.0;0.6666666666666666;image
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_34744092e0dc;12;0.0625;80.0;0.0;43.6875;80.0;43.75;1280.0;shape
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_56e2491f1de8;12;1.0;202.5625;-61.25;40.9375;141.3125;41.9375;202.5625;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_007ccde93415;12;0.0625;80.0;0.0;39.125;80.0;39.1875;1280.0;shape
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_05c9577525d2;12;1.5;21.375;5.625;26.375;27.0;27.875;14.25;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_3124b76d0d74;12;2.375;21.375;5.625;20.394593715667725;27.0;22.769593715667725;9.0;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_940f2f176f37;12;3.25;21.375;5.625;16.655644178390503;27.0;19.905644178390503;6.576923076923077;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_6108e2ab93e9;12;1.125;21.375;5.625;14.0625;27.0;15.1875;19.0;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_7e0cb6d5685f;12;1.5;21.375;53.0;26.375;74.375;27.875;14.25;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_da3fe442f456;12;3.25;21.375;53.0;21.140799045562744;74.375;24.390799045562744;6.576923076923077;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_8877aa20ea69;12;4.25;21.375;53.0;16.03219199180603;74.375;20.28219199180603;5.029411764705882;text
nessa-blocks;2_text_columns_with_centerd_image.json;700.0;element_id_35a785bf503d;12;1.0;21.375;53.0;14.0625;74.375;15.0625;21.375;text
nessa-blocks;1_text_column_left_&_image_right.json;700.0001831054688;element_id_330fb25b2295;7;16.12999725341797;5.6544928550720215;36.31409070210529;21.251063347371524;41.96858355717731;37.381060600789496;0.3505575832552499;vector
nessa-blocks;1_text_column_left_&_image_right.json;700.0001831054688;element_id_a430005a6ea0;7;11.724054336547852;4.10995626449585;75.18997010216562;10.393783469636109;79.29992636666147;22.11783780618396;0.35055759266516895;vector
nessa-blocks;1_text_column_left_&_image_right.json;700.0001831054688;element_id_3db2ea17a732;7;43.75;33.9375;40.4375;0.0;74.375;43.75;0.7757142857142857;image
nessa-blocks;1_text_column_left_&_image_right.json;700.0001831054688;element_id_9661501f837a;7;3.125;11.875;5.625;30.1875;17.5;33.3125;3.8;button
